"symbol","name","sector","industry","curr_close","prev_close","volume","change"
"DISH","DISH Network Corporation","Consumer Services","Television Services","39.14","39.19",3875700,"0.127583567236533"
"DVCR","Diversicare Healthcare Services Inc.","Health Care","Hospital/Nursing Management","4.91","4.85",300,"-1.23711340206187"
"BAGR","Diversified Restaurant Holdings, Inc.","Consumer Services","Restaurants","6.9","6.95",51200,"0.71942446043165"
"DLHC","DLH Holdings Corp.","Technology","Professional Services","0.82","0.81",4500,"-1.23456790123455"
"DNBF","DNB Financial Corp","Finance","Major Banks","16.92","16.9",300,"-0.118343195266291"
"DLTR","Dollar Tree, Inc.","Consumer Services","Department/Specialty Retail Stores","47.81","47.56",1290800,"-0.525651808242222"
"DGICA","Donegal Group, Inc.","Finance","Property-Casualty Insurers","14.09","14.64",35400,"3.7568306010929"
"DGICB","Donegal Group, Inc.","Finance","Property-Casualty Insurers","24.79","25.06",300,"1.07741420590582"
"DMLP","Dorchester Minerals, L.P.","Energy","Oil & Gas Production","23.56","23.51",67300,"-0.212675457252232"
"DORM","Dorman Products, Inc.","Capital Goods","Auto Parts:O.E.M.","39.43","37.74",508600,"-4.47800741918389"
"HILL","Dot Hill Systems Corporation","Technology","Electronic Components","1.54","1.51",118200,"-1.98675496688743"
"DBLEP","Double Eagle Petroleum Company","Energy","Oil & Gas Production","26.01","25.72",900,"-1.1275272161742"
"DBLE","Double Eagle Petroleum Company","Energy","Oil & Gas Production","4.83","4.97",10400,"2.8169014084507"
"DOVR","Dover Saddlery, Inc.","Consumer Services","Other Specialty Stores","4.05","4.05",15000,0
"DRWI","DragonWave Inc","Public Utilities","Telecommunications Equipment","2.11","1.96",152800,"-7.65306122448979"
"DWA","Dreamworks Animation SKG, Inc.","Consumer Services","Movies/Entertainment","20.69","19.28",5647200,"-7.31327800829875"
"DRYS","DryShips Inc.","Transport","Marine Transport","1.82","1.86",1401300,"2.1505376344086"
"DSKX","DS Healthcare Group, Inc.","Consumer Non-Durables","Package Goods/Cosmetics","2.1","2.26",3700,"7.0796460176991"
"DSPG","DSP Group, Inc.","Technology","Semiconductors","7.85","8.07",121600,"2.72614622057002"
"DTSI","DTS, Inc.","Misc","Multi-Sector Companies","16.09","16.78",94300,"4.11203814064363"
"DNKN","Dunkin&#39; Brands Group, Inc.","Consumer Services","Restaurants","39.11","38.81",1158100,"-0.772996650347846"
"DRTX","Durata Therapeutics, Inc.","Consumer Durables","Major Pharmaceuticals","6.83","7.28",165800,"6.18131868131868"
"DRRX","Durect Corporation","Consumer Durables","Major Pharmaceuticals","1.49","1.57",889900,"5.09554140127388"
"DXPE","DXP Enterprises, Inc.","Capital Goods","Industrial Machinery/Components","66.19","66.88",88800,"1.0316985645933"
"DYAX","Dyax Corp.","Health Care","Biotechnology: Commercial Physical & Biological Resarch","2.67","2.75",1242700,"2.90909090909092"
"BOOM","Dynamic Materials Corporation","Capital Goods","Industrial Specialties","15.55","15.88",82200,"2.07808564231738"
"DRCO","Dynamics Research Corporation","Technology","EDP Services","5.9","5.84",10100,"-1.02739726027399"
"DYSL","Dynasil Corporation of America","Capital Goods","Industrial Machinery/Components","0.75","0.78",4800,"3.84615384615385"
"DYNT","Dynatronics Corporation","Finance","Asset management","2.62","2.67",3700,"1.87265917602996"
"DVAX","Dynavax Technologies Corporation","Consumer Durables","Major Pharmaceuticals","2.21","2.35",1765600,"5.95744680851065"
"ETFC","E*TRADE Financial Corporation","Finance","Savings Institutions","10.08","10.29",2921200,"2.0408163265306"
"EOPN","E2open, Inc.","Technology","Computer Software: Prepackaged Software","14.04","14.21",133500,"1.19634060520761"
"EBMT","Eagle Bancorp Montana, Inc.","Finance","Savings Institutions","10.71","10.79",3800,"0.741427247451332"
"EGBN","Eagle Bancorp, Inc.","Finance","Major Banks","22.71","23.13",182600,"1.81582360570687"
"EGLE","Eagle Bulk Shipping Inc.","Transport","Marine Transport","3.37","3.52",404400,"4.26136363636363"
"EROC","Eagle Rock Energy Partners, L.P.","Energy","Oil & Gas Production","10.17","10.18",536000,"0.0982318271119831"
"ELNK","EarthLink, Inc.","Technology","Computer Software: Programming, Data Processing","5.64","5.69",769800,"0.878734622144128"
"EWBC","East West Bancorp, Inc.","Finance","Major Banks","24.05","24.33",944500,"1.15084258117549"
"EML","Eastern Company (The)","Capital Goods","Industrial Machinery/Components","15.43","16.73",31100,"7.77047220561865"
"EIHI","Eastern Insurance Holdings, Inc.","Finance","Property-Casualty Insurers","18.29","18.63",25300,"1.82501341921631"
"EVBS","Eastern Virginia Bankshares, Inc.","Finance","Major Banks","5.49","6.04",17800,"9.10596026490066"
"EBAY","eBay Inc.","Misc","Business Services","52.4","52.39",7917200,"-0.0190876121397121"
"EBIX","Ebix Inc","Technology","EDP Services","20.6","18.61",5177000,"-10.6931757119828"
"ELON","Echelon Corporation","Technology","Computer Communications Equipment","2.12","2.21",228900,"4.07239819004525"
"ECHO","Echo Global Logistics, Inc.","Transport","Oil Refining/Marketing","17.76","17.35",541300,"-2.36311239193083"
"ECTE","Echo Therapeutics, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","0.6","0.6",364800,0
"SATS","EchoStar Corporation","Technology","Radio And Television Broadcasting And Communications Equipment","38.98","39.27",93200,"0.738477209065458"
"EEI","Ecology and Environment, Inc.","Consumer Services","Military/Government/Technical","12.73","12.27",3800,"-3.74898125509373"
"ECTY","Ecotality, Inc.","Consumer Durables","Metal Fabrications","1.78","1.86",225900,"4.30107526881721"
"EDAC","Edac Technologies Corporation","Capital Goods","Aerospace","17.73","17.73",73100,0
"EDAP","EDAP TMS S.A.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","3.78","3.8",87100,"0.526315789473686"
"EDGW","Edgewater Technology, Inc.","Technology","Computer Software: Programming, Data Processing","3.9","3.86",6400,"-1.03626943005182"
"EDMC","Education Management Corporation","Consumer Services","Other Consumer Services","5.71","5.67",146700,"-0.705467372134039"
"EDUC","Educational Development Corporation","Consumer Durables","Consumer Specialties","3.61","3.5",8000,"-3.14285714285714"
"EVAC","Edwards Group Limited","Capital Goods","Fluid Controls","7.75","7.53",3800,"-2.92164674634794"
"EFUT","eFuture Information Technology Inc.","Technology","EDP Services","3.01","3.01",2600,0
"EGAN","eGain Communications Corporation","Technology","Computer Software: Prepackaged Software","7.94","8.01",46800,"0.87390761548064"
"EHTH","eHealth, Inc.","Finance","Specialty Insurers","21.23","20.94",318000,"-1.38490926456543"
"BAGL","Einstein Noah Restaurant Group, Inc.","Consumer Services","Restaurants","14.32","14.41",37700,"0.624566273421234"
"EMITF","Elbit Imaging Ltd.","Consumer Services","Building operators","2.18","2.18",6400,0
"ESLT","Elbit Systems Ltd.","Capital Goods","Military/Government/Technical","41.67","41.59",2600,"-0.192353931233469"
"ESYS","Elecsys Corporation","Capital Goods","Industrial Machinery/Components","5.79","5.38",3600,"-7.62081784386617"
"ELRC","Electro Rent Corporation","Technology","Diversified Commercial Services","16.16","16.57",97600,"2.47435123717562"
"ESIO","Electro Scientific Industries, Inc.","Energy","Industrial Machinery/Components","10.24","10.78",107700,"5.00927643784785"
"ELSE","Electro-Sensors, Inc.","Capital Goods","Industrial Machinery/Components","4.41","4.41",700,0
"EA","Electronic Arts Inc.","Technology","Computer Software: Prepackaged Software","17.3","17.61",2412100,"1.76036342986938"
"EFII","Electronics for Imaging, Inc.","Technology","Computer Communications Equipment","25.82","26.72",229100,"3.36826347305389"
"RDEN","Elizabeth Arden, Inc.","Consumer Non-Durables","Package Goods/Cosmetics","39.29","40.95",354800,"4.05372405372406"
"ESBK","Elmira Savings Bank NY (The)","Finance","Major Banks",23,"23.95",1500,"3.96659707724426"
"LONG","eLong, Inc.","Consumer Services","Transport Services","14.53","14.73",800,"1.35777325186694"
"ELTK","Eltek Ltd.","Technology","Electrical Products","1.21","1.23",8800,"1.6260162601626"
"EMCI","EMC Insurance Group, Inc.","Finance","Property-Casualty Insurers","28.02","28.23",20000,"0.743889479277371"
"EMKR","EMCORE Corporation","Technology","Semiconductors","4.38","4.37",198200,"-0.228832951945068"
"EMMS","Emmis Communications Corporation","Consumer Services","Broadcasting","1.55","1.53",31900,"-1.30718954248366"
"NYNY","Empire Resorts, Inc.","Consumer Services","Restaurants","1.96","1.91",6000,"-2.61780104712042"
"ENTA","Enanta Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","19.73","19.96",50600,"1.15230460921844"
"ECPG","Encore Capital Group Inc","Finance","Finance Companies","28.56","28.49",253000,"-0.245700245700253"
"WIRE","Encore Wire Corporation","Capital Goods","Metal Fabrications","32.01","32.75",119100,"2.25954198473283"
"ENDP","Endo Health Solutions Inc.","Consumer Durables","Major Pharmaceuticals","36.63","36.64",2492700,"0.0272925764192133"
"ECYT","Endocyte, Inc.","Consumer Durables","Major Pharmaceuticals","13.55","13.89",310600,"2.44780417566595"
"ELGX","Endologix, Inc.","Health Care","Medical/Dental Instruments",14,"15.02",2283200,"6.79094540612516"
"ERII","Energy Recovery, Inc.","Technology","Industrial Machinery/Components","3.48","3.66",176600,"4.91803278688525"
"EXXI","Energy XXI (Bermuda) Limited","Energy","Oil & Gas Production","22.03","22.74",1442400,"3.12225153913807"
"ENOC","EnerNOC, Inc.","Technology","Computer Software: Programming, Data Processing","16.6","17.52",238100,"5.25114155251141"
"ENG","ENGlobal Corporation","Consumer Services","Military/Government/Technical","0.38","0.39",68800,"2.56410256410257"
"ENPH","Enphase Energy, Inc.","Technology","Semiconductors","6.95","7.04",263300,"1.27840909090909"
"ESGR","Enstar Group Limited","Finance","Property-Casualty Insurers","127.01","127.09",49600,"0.0629475175072725"
"ENTG","Entegris, Inc.","Consumer Non-Durables","Plastic Products","9.06","9.48",1175300,"4.43037974683544"
"ETRM","EnteroMedics Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","0.87","0.96",601300,"9.375"
"EBTC","Enterprise Bancorp Inc","Finance","Major Banks","15.6","16.12",18900,"3.22580645161291"
"EFSC","Enterprise Financial Services Corporation","Finance","Major Banks","14.03","14.38",73000,"2.43393602225314"
"EGT","Entertainment Gaming Asia Incorporated","Consumer Durables","Misc manufacturing industries","1.98","1.96",21700,"-1.0204081632653"
"ENMD","EntreMed, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","1.8","1.86",37300,"3.22580645161291"
"ENTR","Entropic Communications, Inc.","Technology","Semiconductors","3.72","4.24",3855200,"12.2641509433962"
"ENVI","Envivio, Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","1.56","1.6",63100,"2.5"
"ENZN","Enzon Pharmaceuticals, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","3.09","3.3",915700,"6.36363636363636"
"EONC","eOn Communications Corporation","Public Utilities","Telecommunications Equipment","0.75","0.81",500,"7.40740740740742"
"EPIQ","EPIQ Systems, Inc.","Technology","EDP Services","12.49","13.97",473300,"10.5941302791697"
"PLUS","ePlus inc.","Technology","Retail: Computer Software & Peripheral Equipment","44.92","45.48",34100,"1.23131046613895"
"EQIX","Equinix, Inc.","Public Utilities","Telecommunications Equipment","216.05","214.1",994500,"-0.910789350770669"
"ERIC","Ericsson","Technology","Radio And Television Broadcasting And Communications Equipment","12.35","12.31",5065500,"-0.324939073923636"
"ERIE","Erie Indemnity Company","Finance","Specialty Insurers","79.32","79.57",22100,"0.31418876460978"
"ESBF","ESB Financial Corporation","Finance","Savings Institutions","11.43",14,69600,"18.3571428571429"
"ESCA","Escalade, Incorporated","Consumer Non-Durables","Recreational Products/Toys","5.74","5.74",8200,0
"ESSA","ESSA Bancorp, Inc.","Finance","Banks","10.26","10.77",36900,"4.73537604456824"
"ESSX","Essex Rental Corporation","Finance","Asset management","4.31","4.35",3100,"0.919540229885063"
"EEFT","Euronet Worldwide, Inc.","Finance","Investment Bankers/Brokers/Service","29.99","30.53",266000,"1.76875204716673"
"ESEA","Euroseas Ltd.","Transport","Marine Transport","1.08","1.14",75500,"5.26315789473682"
"EVEP","EV Energy Partners, L.P.","Energy","Oil & Gas Production","44.75","46.56",624000,"3.88745704467355"
"EVOL","Evolving Systems, Inc.","Technology","EDP Services","5.66","5.74",76200,"1.39372822299652"
"EXA","Exa Corporation","Technology","Computer Software: Prepackaged Software","7.46","7.46",49200,0
"EXAS","EXACT Sciences Corporation","Health Care","Biotechnology: Commercial Physical & Biological Resarch","9.05","9.34",1903000,"3.10492505353318"
"EXAC","Exactech, Inc.","Health Care","Industrial Specialties","18.05","18.5",35800,"2.43243243243243"
"EXAR","Exar Corporation","Technology","Semiconductors","10.51","10.78",339200,"2.50463821892393"
"EDS","Exceed Company Ltd.","Consumer Non-Durables","Shoe Manufacturing","1.18","1.24",2600,"4.83870967741936"
"EXEL","Exelixis, Inc.","Health Care","Biotechnology: Commercial Physical & Biological Resarch","4.74","5.19",1931900,"8.67052023121387"
"EXFO","EXFO Inc","Capital Goods","Electrical Products","4.6","4.6",4900,0
"XIDE","Exide Technologies","Energy","Industrial Machinery/Components","0.79","0.85",1435100,"7.05882352941176"
"EXLS","ExlService Holdings, Inc.","Misc","Business Services","31.89","32.62",121600,"2.2378908645003"
"EXPE","Expedia, Inc.","Consumer Services","Transport Services","55.1","55.84",2722900,"1.32521489971347"
"EXPD","Expeditors International of Washington, Inc.","Transport","Oil Refining/Marketing","35.32","35.93",1716600,"1.69774561647648"
"EXPO","Exponent, Inc.","Consumer Services","Professional Services","52.05","52.7",94600,"1.23339658444024"
"ESRX","Express Scripts Holding Company","Health Care","Medical/Nursing Services","59.63","59.37",5317500,"-0.437931615293929"
"EXLP","Exterran Partners, L.P.","Public Utilities","Natural Gas Distribution","28.7","28.3",229600,"-1.41342756183744"
"EXTR","Extreme Networks, Inc.","Technology","Computer Communications Equipment","3.14","3.33",1389300,"5.7057057057057"
"EZCH","EZchip Semiconductor Limited","Technology","Computer Communications Equipment","22.78","22.81",223500,"0.131521262604106"
"EZPW","EZCORP, Inc.","Consumer Services","Other Specialty Stores","18.03","16.9",894000,"-6.68639053254438"
"FFIV","F5 Networks, Inc.","Technology","Computer Communications Equipment","74.12","76.43",1903000,"3.02237341358106"
"FB","Facebook, Inc.","Technology","Computer Software: Programming, Data Processing","27.43","27.77",64034100,"1.22434281598848"
"FRP","FairPoint Communications, Inc.","Public Utilities","Telecommunications Equipment","7.71","8.14",112400,"5.28255528255529"
"FWM","Fairway Group Holdings Corp.","Consumer Services","Food Chains","17.43","17.58",244400,"0.853242320819103"
"FALC","FalconStor Software, Inc.","Technology","Computer Software: Prepackaged Software","1.47","1.65",149400,"10.9090909090909"
"DAVE","Famous Dave&#39;s of America, Inc.","Consumer Services","Restaurants","11.4","11.05",39700,"-3.16742081447963"
"FARM","Farmer Brothers Company","Consumer Non-Durables","Packaged Foods","14.35","15.15",54800,"5.28052805280529"
"FFKT","Farmers Capital Bank Corporation","Finance","Major Banks","18.72","18.5",44400,"-1.18918918918918"
"FMNB","Farmers National Banc Corp.","Finance","Major Banks","6.44","6.6",59200,"2.42424242424242"
"FARO","FARO Technologies, Inc.","Capital Goods","Industrial Machinery/Components","33.04","38.79",679200,"14.8234080948698"
"FAST","Fastenal Company","Consumer Services","RETAIL: Building Materials","47.91","49.05",1913100,"2.32415902140672"
"FBRC","FBR & Co","Finance","Investment Bankers/Brokers/Service","19.96","20.83",80500,"4.1766682669227"
"FDML","Federal-Mogul Corporation","Capital Goods","Auto Parts:O.E.M.","7.28","7.48",301600,"2.67379679144385"
"FNHC","Federated National Holding Company","Finance","Property-Casualty Insurers","7.62","7.15",35200,"-6.57342657342657"
"FFCO","FedFirst Financial Corporation","Finance","Savings Institutions","18.23","18.23",2600,0
"FEIC","FEI Company","Capital Goods","Biotechnology: Laboratory Analytical Instruments","63.07","63.88",463100,"1.26800250469631"
